variable_1,variable_2,v_cramer
DRVINHALL,IRMARIT,0.07072750414089492
LVLDIFMEM2,TOBVAPONL2,0.07068282983711598
CATAGE,MRJMDAYS,0.07059337010026377
DRVINDETAG,LVLDIFCARE2,0.07055789434390353
LVLDIFCARE2,MRJFLAG,0.07052314582522425
CATAG3,RCVYMHPRB,0.0704104143516395
CATAG7,STMANYFLAG,0.07037645217877182
ENRLCOLLFT2,HEALTH2,0.07021574713554472
CAMHPROB,NICVPMDAYS,0.06995771820856157
CATAG3,LVLDIFMEM2,0.06977734411755576
CATAG3,ILIMFOTHFG,0.06968364052702615
ENRLCOLLST2,MRJMLU,0.06963972349179483
CATAG3,FUMJ21,0.06951444544605397
ILLYR,IRMCDCHP,0.06930020706020165
CBDHMPFLAG,PREGSTAT,0.06928663323188056
LVLDIFMEM2,NOMARR2,0.06927239469466145
CBDHMPFLAG,PREGST,0.06919568293792802
CAMHPROB,NOMARR2,0.06913370025382223
CBDHMPFLAG,RKFQDBLT,0.06906287940012668
FUMJ21,LVLDIFCARE2,0.06893295068260433
MRJMONVAP2,SEXAGE,0.06886031302022343
DRVINAGE,MRJMDAYS,0.06884154682159174
CATAG2,MRJMDAYS,0.06884154682159174
IRPYSEV5MRJ,LVLDIFCARE2,0.06853272796617157
DRVINMARJ,IRPRVHLT,0.06842207200396926
HALLMOLST,LVLDIFCARE2,0.06829841811028858
ILIMFOTHMN,IRMCDCHP,0.06802848179450717
MRJMDAYS,NOMARR2,0.06797649406577712
CATAG7,SVYRSUDANY,0.06750790546165597
LVLDIFMEM2,MRJYDAYS,0.06739273438391491
ENRLCOLLST2,HALLMOLST,0.06630912030067347
HALLMOLST,PREGSTAT,0.06625161575989094
CATAGE,STMANYFLAG,0.06610739802757765
ILIMFOTHYR,SEXAGE,0.06610589886769562
NICVPMDAYS,RKFQDBLT,0.06588694127642798
HEALTH2,RKFQDBLT,0.0657585091411201
CAMHPROB,DRVINDETAG,0.06549116628487621
HEALTH2,IRPYSEV5MRJ,0.06532783747818367
DRVINAGE,ILIMFOTHYR,0.06532277552768771
CATAG2,ILIMFOTHYR,0.06532277552768771
HEALTH2,INHOSPYR,0.0652889384237637
LVLDIFCOMM2,MRJMONVAP2,0.06528058801964585
ENRLCOLLST2,LVLDIFCOMM2,0.0652794571988485
CASURCVR,FUNICVAP21,0.06517519721984742
CAMHRCVR,DRVINDETAG,0.06465023664099129
MRJMONVAP2,RKFQDBLT,0.06464271854341007
ENRLCOLLST2,IRPYSEV5MRJ,0.0645878947760634
ILLANDALC,LVLDIFCOMM2,0.06451282687521102
HEALTH2,MRJYDAYS,0.06440499195513935
DRVINDETAG,SVYRSUDANY,0.06433958023806931
HEALTH2,RCVYMHPRB,0.06426809619477056
LVLDIFMEM2,MRJMDAYS,0.06426385534200776
ENRLCOLLST2,MRJYR,0.06421213062653591
INHOSPYR,IRPRVHLT,0.06406912327232121
CASURCVR,DRVINDETAG,0.06406601268862021
CASUPROB,DRVINDETAG,0.06395965281442482
ILLMON,SEXAGE,0.06390717346271838
CATAG7,LVLDIFMEM2,0.06375327561241222
ENRLCOLLST2,NICVPMDAYS,0.0634857719198885
DRVINAGE,ILLMON,0.06348074116075875
CATAG2,ILLMON,0.06348074116075875
IRMARIT,LVLDIFCARE2,0.0633506452475921
DRVINDETAG,ILIMFOTHMN,0.06327055599013184
IRMCDCHP,MRJYR,0.06323561780728246
HALLMOLST,PREGST,0.0631781236851036
IRMCDCHP,UD5ILALANY,0.06314913594672886
IRMARIT,LVLDIFMEM2,0.06279696627426984
CASUPROB,FUNICVAP21,0.062757305547338
CATAG7,MRJMDAYS,0.062424442346002855
ENRLCOLLST2,MRJYRBFR,0.06232103918589415
CATAG7,FUMJ21,0.06215868548502311
CAMHRCVR,NOMARR2,0.06203255621125138
ENRLCOLLFT2,MJVAPFLAG,0.06189926344900409
MRJFLAG,NOMARR2,0.06165891101761071
NICVPMDAYS,TQSDANYFLG,0.06154314312742034
ENRLCOLLFT2,SVYRDUDANY,0.06149957773694888
CAMHPROB2,DRVINDETAG,0.061393249455561016
IRPYSEV5MRJ,RKFQDBLT,0.061080090090417746
NICVPMDAYS,RCVYMHPRB,0.060935030128625375
ENRLCOLLST2,ILLANDALC,0.06072853285823946
IRPRVHLT,STMANYFLAG,0.060360437614944085
HEALTH2,MRJMDAYS,0.06031686005680109
CAMHPROB,ENRLCOLLFT2,0.060284016307553735
CATAG7,LVLDIFCARE2,0.05991225303616605
ENRLCOLLST2,PREGST,0.05986224270241938
ILLFLAG,NOMARR2,0.059761332804789916
LVLDIFMEM2,NICVPMDAYS,0.05975331918488792
FUNICVAP21,IRMCDCHP,0.05953237267614616
RCVYMHPRB,TOBVAPONL2,0.05951587367138863
CAMHRCVR,ENRLCOLLFT2,0.059470164345696366
SEXAGE,SVYRSUDANY,0.05912599981794013
CATAG3,LVLDIFCARE2,0.05911885826297955
CASURCVR,CATAGE,0.059051789954828834
CASURCVR,SEXAGE,0.059024439077184826
ENRLCOLLFT2,MRJYDAYS,0.058908444382901604
ILIMFOTHFG,LVLDIFCOMM2,0.058793525098758896
CAMHPROB2,ENRLCOLLST2,0.058589663188464154
CAMHPROB,IRPRVHLT,0.058492864754978655
ENRLCOLLST2,ILLYR,0.058326904283167294
CASURCVR,HEALTH2,0.058252591957829024
CASUPROB,HEALTH2,0.05814718541758482
CATAG7,RCVYMHPRB,0.0581133230107694
DRVINHALL,ENRLCOLLST2,0.05779555008814877
CASUPROB,SEXAGE,0.05776271700746434
CASUPROB,CATAGE,0.057739446613227226
CATAGE,RCVYMHPRB,0.05772800764366397
MRJMLU,NOMARR2,0.05769960992495417
CAMHPROB2,ENRLCOLLFT2,0.05704483662445391
DRVINDETAG,MRJMDAYS,0.05684515709887731
CASURCVR,CATAG3,0.056368008711312985
CASUPROB,ENRLCOLLST2,0.05611870145787007
ILLANDALC,PREGSTAT,0.055974669062016195
ENRLCOLLST2,MRJMONVAP2,0.05580469185995568
NICVAPYR,TQSDANYFLG,0.055673378846121294
ILIMFOTHFG,SEXAGE,0.05544872537533041
ILLANDALC,PREGST,0.05525156764730726
RCVYMHPRB,SEXAGE,0.05524464943804301
MRJMDAYS,SEXAGE,0.055208033701140434
CATAGE,ILIMFOTHFG,0.05512909133030593
CAMHRCVR,IRPRVHLT,0.05509782434862963
ENRLCOLLST2,LVLDIFMEM2,0.055053531268835894
IRMCDCHP,MRJYRBFR,0.05494824813401784
ILLMON,IRPRVHLT,0.054935986613659296
CASUPROB,CATAG3,0.05489345152485136
FUNICVAP18,IRMCDCHP,0.054659287831979673
CASURCVR,ENRLCOLLST2,0.054559148931049274
ILIMFOTHFG,NOMARR2,0.05433434107496551
CATAGE,CBDHMPFLAG,0.05405899157897547
ILLFLAG,LVLDIFCOMM2,0.05391458458028701
HALLMOLST,NOMARR2,0.05387335714800217
CBDHMPFLAG,DRVINDETAG,0.053843789399822393
HEALTH2,NOMARR2,0.0538396916439635
ILIMFOTHYR,PREGSTAT,0.05368844596582803
ILIMFOTHYR,PREGST,0.05354267265259109
HALLMOLST,RKFQDBLT,0.05312231668268309
LVLDIFCARE2,TOBVAPONL2,0.05310594689367016
ENRLCOLLFT2,INHOSPYR,0.0530857249387128
ENRLCOLLST2,PREGSTAT,0.0530502045279431
ENRLCOLLFT2,MRJYR,0.0529438025454853
ENRLCOLLST2,LVLDIFCARE2,0.05291968039528331
MRJMDAYS,RKFQDBLT,0.05283983755399148
IRMARIT,STMANYFLAG,0.052778452956512484
CASUPROB,CATAG7,0.05276285518215439
CASURCVR,FUNICVAP18,0.05269627391504486
CASURCVR,CATAG7,0.05266040727249584
DRVINDETAG,FUMJ21,0.05257549020069778
ENRLCOLLST2,SVYRDUDANY,0.05242891132650351
ENRLCOLLST2,HEALTH2,0.05217898861019642
CATAGE,MRJFLAG,0.05214601423179304
LVLDIFCOMM2,TOBVAPONL2,0.05211297656472363
IRPRVHLT,MRJMONVAP2,0.05203619359644531
CBDHMPFLAG,ENRLCOLLST2,0.0518382235955346
DRVINAGE,ILIMFOTHFG,0.05180144251090708
CATAG2,ILIMFOTHFG,0.05180144251090708
MRJYDAYS,RKFQDBLT,0.05177027655814687
CBDHMPFLAG,NOMARR2,0.051649188568544974
ENRLCOLLST2,UD5ILALANY,0.05140039671144854
RKFQDBLT,STMANYFLAG,0.05130531604194383
CAMHPROB2,IRPRVHLT,0.051117312621944036
CASUPROB,FUNICVAP18,0.05103819443119971
RKFQDBLT,TQSDANYFLG,0.05103424086689112
ILLYR,PREGSTAT,0.05092194743013016
ENRLCOLLFT2,MRJMONVAP2,0.05075621146276343
FUNICVAP18,PREGSTAT,0.050638315535062955
DRVINHALL,NOMARR2,0.05062887262105409
FUMJ21,LVLDIFCOMM2,0.05062083009428474
CASURCVR,IRMARIT,0.050585821518653186
LVLDIFCARE2,MRJMDAYS,0.05056245688975488
ILLYR,PREGST,0.050510430037066865
MRJYR,PREGSTAT,0.05036201887048328
IRMCDCHP,MJVAPFLAG,0.05032873578449067
HALLMOLST,HEALTH2,0.050248636747075345
MRJYR,PREGST,0.05020967347349916
PREGSTAT,STMANYFLAG,0.04999823076725369
IRPRVHLT,RCVYMHPRB,0.04993495047518481
ILIMFOTHMN,PREGSTAT,0.049808672261246245
ILIMFOTHMN,PREGST,0.04976481492311981
IRPRVHLT,PREGSTAT,0.0496459933793217
NOMARR2,RCVYMHPRB,0.04943111856642743
INHOSPYR,SEXAGE,0.04942098586225364
IRPRVHLT,MRJYRBFR,0.04936666246732021
PREGST,STMANYFLAG,0.049251931797875466
FUNICVAP18,PREGST,0.04924662892758605
IRMARIT,RCVYMHPRB,0.049170143661691444
LVLDIFCARE2,MRJYDAYS,0.04914061829932347
CATAG3,INHOSPYR,0.048993727674399724
CATAGE,ILLFLAG,0.04897977839891578
CATAGE,FUMJ21,0.048856093494966404
ILIMFOTHYR,IRMCDCHP,0.04867602993646001
CATAG2,RCVYMHPRB,0.04828486673560529
DRVINAGE,RCVYMHPRB,0.04828486673560529
INHOSPYR,NOMARR2,0.04828023696759932
DRVINHALL,HEALTH2,0.04810763379324389
HEALTH2,NICVPMDAYS,0.0478607984951174
INHOSPYR,IRMARIT,0.04775764559179092
ENRLCOLLFT2,ILLYR,0.047730830657255405
IRPRVHLT,UD5ILALANY,0.04743788099519941
MRJFLAG,SEXAGE,0.047295014392835594
LVLDIFCOMM2,TQSDANYFLG,0.04705969071953373
ENRLCOLLST2,RCVYMHPRB,0.0469615190357101
ENRLCOLLST2,MRJYDAYS,0.04682665666683744
ENRLCOLLFT2,RCVYMHPRB,0.04658278765889601
ILIMFOTHMN,IRPRVHLT,0.04658076094009569
CASUPROB,IRMARIT,0.046542709056812785
ILIMFOTHMN,SEXAGE,0.04558298995570469
IRPRVHLT,PREGST,0.04555450446667279
DRVINAGE,ILIMFOTHMN,0.045513205954568335
CATAG2,ILIMFOTHMN,0.045513205954568335
ENRLCOLLFT2,ILLANDALC,0.04510019096286551
IRPRVHLT,MRJMLU,0.044939609171290765
FUNICVAP21,TQSDANYFLG,0.044769667428304974
ENRLCOLLST2,FUMJ21,0.044759325663078435
FUNICVAP21,IRPRVHLT,0.04469242742266665
ILLFLAG,SEXAGE,0.04452698704304988
ILLMON,PREGSTAT,0.0444634514862522
ILLMON,PREGST,0.04433286630731234
CAMHRCVR,ENRLCOLLST2,0.04427332775164901
DRVINAGE,INHOSPYR,0.04426260451839774
CATAG2,INHOSPYR,0.04426260451839774
CAMHPROB,ENRLCOLLST2,0.044088773157136496
LVLDIFCARE2,NICVPMDAYS,0.04388627279330117
LVLDIFCOMM2,MRJMDAYS,0.0438368164924636
LVLDIFCOMM2,MRJFLAG,0.04379147966036186
LVLDIFCOMM2,NICVPMDAYS,0.04368675951840318
DRVINHALL,PREGST,0.043594495298187576
DRVINAGE,MRJFLAG,0.04349799345790568
CATAG2,MRJFLAG,0.04349799345790568
INHOSPYR,UD5ILLANY,0.04298195223658072
ENRLCOLLST2,ILLMON,0.04285780643725303
ENRLCOLLST2,ILIMFOTHYR,0.04281316819711343
IRPRVHLT,TQSDANYFLG,0.042612062429178844
LVLDIFCOMM2,MRJYDAYS,0.04231520176898612
DRVINAGE,ILLFLAG,0.04215096803380375
CATAG2,ILLFLAG,0.04215096803380375
CASUPROB,NOMARR2,0.042038950682363505
NICVPMDAYS,PREGST,0.041729999953301136
ENRLCOLLFT2,UD5ILALANY,0.04166126823633686
MRJYDAYS,PREGST,0.04112216162476385
CBDHMPFLAG,SEXAGE,0.04030643161110185
NICVPMDAYS,PREGSTAT,0.04003407674662024
ENRLCOLLFT2,MRJMDAYS,0.03991614365641075
FUMJ21,SEXAGE,0.03928767799066659
ILLEMFLAG2,NOMARR2,0.03919327827175513
ENRLCOLLFT2,SVYRSUDANY,0.03853566358442555
NOMARR2,STMANYFLAG,0.038278653050050605
HALLMOLST,IRPRVHLT,0.038268306465355686
FUNICVAP18,IRPRVHLT,0.038268149634556686
ENRLCOLLST2,INHOSPYR,0.0382024561070158
CASUPROB,IRPRVHLT,0.038180217907359336
CASUPROB,IRMCDCHP,0.038024131241635215
CBDHMPFLAG,ENRLCOLLFT2,0.03713270446297368
ENRLCOLLST2,SVYRSUDANY,0.036493114894858604
ENRLCOLLST2,STMANYFLAG,0.03616460754806145
CATAG2,FUMJ21,0.03582174907487032
DRVINAGE,FUMJ21,0.03582174907487032
CAMHPROB,IRMCDCHP,0.03554985809830714
ILLYR,IRPRVHLT,0.03549310672669049
HEALTH2,PREGSTAT,0.03544394706269967
FUMJ21,IRMCDCHP,0.03541980510846231
CATAGE,INHOSPYR,0.03509593758533627
ENRLCOLLST2,ILIMFOTHMN,0.03498765346688427
DRVINDETAG,RCVYMHPRB,0.03479007937163518
DRVINDETAG,INHOSPYR,0.034605166654364375
CASURCVR,IRMCDCHP,0.03459987851115268
ILIMFOTHFG,IRPRVHLT,0.034572200902292474
MRJYDAYS,PREGSTAT,0.03412392949024428
ENRLCOLLST2,MRJMDAYS,0.034040976963096804
HALLMOLST,IRMCDCHP,0.03373779026736321
ENRLCOLLFT2,ILLMON,0.03297082276231449
INHOSPYR,UD5ILALANY,0.03242683786476534
MJSMKYR,PREGSTAT,0.03241303469917874
ILIMFOTHFG,INHOSPYR,0.03236554902344673
MRJMDAYS,PREGST,0.032336328932828846
INHOSPYR,SVYRDUDANY,0.03229843214658973
MRJMONVAP2,PREGSTAT,0.03222260331361313
MJSMKYR,PREGST,0.03215128334411076
ENRLCOLLFT2,STMANYFLAG,0.032054471687762216
MRJMONVAP2,PREGST,0.032036346587230986
CAMHRCVR,IRMCDCHP,0.03156452458833844
ILLEMFLAG2,PREGSTAT,0.031227006833325823
CATAG7,INHOSPYR,0.03108754643255194
ILLEMFLAG2,PREGST,0.030451649776023024
IRPRVHLT,MRJYR,0.03042210286896303
INHOSPYR,SVYRSUDANY,0.03037553482818287
CBDHMPFLAG,IRPRVHLT,0.03007400933652703
CASURCVR,IRPRVHLT,0.02985222043369338
MRJMDAYS,PREGSTAT,0.029451664507828854
PREGSTAT,UD5ILALANY,0.029438527176251346
ILLFLAG,INHOSPYR,0.02912112370685002
DRVINHALL,IRPRVHLT,0.028860929670916517
ENRLCOLLFT2,ILIMFOTHYR,0.02885226684971394
PREGSTAT,UD5ILLANY,0.028751307905489288
ILLEMFLAG2,INHOSPYR,0.028729860524020535
FUNICVAP18,HEALTH2,0.02843041822720594
CASURCVR,NOMARR2,0.028334200581444317
IRPRVHLT,MRJFLAG,0.02819493165322499
FUNICVAP18,TQSDANYFLG,0.028086429557135577
PREGST,UD5ILALANY,0.02798050882617249
DRVINDETAG,STMANYFLAG,0.02770515631813872
PREGST,UD5ILLANY,0.027568820542266552
ILLFLAG,IRPRVHLT,0.027192016249655372
CBDHMPFLAG,INHOSPYR,0.026982086746999943
INHOSPYR,MRJFLAG,0.026915792950990468
INHOSPYR,TOBVAPONL2,0.02663874051576479
IRMCDCHP,MRJMLU,0.026390806023663196
ILIMFOTHYR,INHOSPYR,0.0263089740172536
PREGSTAT,TQSDANYFLG,0.024722267338982983
ENRLCOLLFT2,ILIMFOTHMN,0.024223186173259078
FUNICVAP21,HEALTH2,0.023960627933100425
FUMJ21,INHOSPYR,0.023817992058330444
PREGST,TQSDANYFLG,0.023474781521381684
DRVINHALL,IRMCDCHP,0.023041643731405093
ILLANDALC,IRMCDCHP,0.02289648789484684
ILIMFOTHFG,PREGSTAT,0.022407825771942825
ILIMFOTHFG,PREGST,0.02230675258679869
HEALTH2,PREGST,0.02214089069135171
ILIMFOTHMN,INHOSPYR,0.02200721052885343
INHOSPYR,MJSMKYR,0.02169712004571357
ILLMON,INHOSPYR,0.021621159767477683
INHOSPYR,NICVAPYR,0.02094645067377154
FUNICVAP21,INHOSPYR,0.020873759612376887
PREGSTAT,SVYRSUDANY,0.020099056469019848
ILLYR,INHOSPYR,0.020089497238559646
ILIMFOTHYR,IRPRVHLT,0.01994038572874601
INHOSPYR,MRJYDAYS,0.019893581184265645
FUNICVAP18,INHOSPYR,0.019777906843391712
PREGSTAT,SVYRDUDANY,0.01924448651717716
CAMHPROB2,IRMCDCHP,0.0192076868409456
IRPYSEV5MRJ,PREGSTAT,0.018951100472646292
PREGST,SVYRSUDANY,0.018557928802864172
INHOSPYR,IRPYSEV5MRJ,0.01810547195150187
ILLFLAG,PREGSTAT,0.01786251168493591
ILLFLAG,PREGST,0.017150562189492846
PREGST,SVYRDUDANY,0.01708542280271425
INHOSPYR,NICVAPFLAG,0.017068937329873895
FUMJ21,PREGSTAT,0.016769863292560694
FUMJ21,PREGST,0.0167576963874524
INHOSPYR,MRJMDAYS,0.01605217688579135
INHOSPYR,NICVPMDAYS,0.015876225967728183
INHOSPYR,MRJYR,0.015650897820817453
MRJFLAG,PREGSTAT,0.015566629334716801
MRJFLAG,PREGST,0.015075850739992324
SEXAGE,STMANYFLAG,0.014762781695139207
ILLANDALC,INHOSPYR,0.014480193216582938
IRPYSEV5MRJ,PREGST,0.014336568232220579
INHOSPYR,MRJMONVAP2,0.014336024960724168
ENRLCOLLFT2,FUMJ21,0.014066769561177082
DRVINAGE,STMANYFLAG,0.013517040437447149
CATAG2,STMANYFLAG,0.013517040437447149
INHOSPYR,STMANYFLAG,0.013410647564307545
IRMCDCHP,STMANYFLAG,0.01301775276112939
IRMCDCHP,RCVYMHPRB,0.012732711677361905
IRMCDCHP,TQSDANYFLG,0.011540568270523221
ILLEMFLAG2,IRMCDCHP,0.010404542845827786
INHOSPYR,MJVAPFLAG,0.010261802046725076
IRPRVHLT,MJVAPFLAG,0.009658987665258642
ILLEMFLAG2,IRPRVHLT,0.009217951161520391
ILLFLAG,IRMCDCHP,0.007933438445279979
ILLANDALC,IRPRVHLT,0.006986933361807188
IRMCDCHP,MRJFLAG,0.005519174145000542
FUMJ21,IRPRVHLT,0.003975195663493679
CBDHMPFLAG,IRMCDCHP,0.0027740994886577045
ILIMFOTHFG,IRMCDCHP,0.0026193249392498993
CATAG2,CBDHMPFLAG,1.919921893425615e-05
CBDHMPFLAG,DRVINAGE,1.919921893425615e-05
