variable,etiqueta_codebook,modulo,tipo_version,n_informativos,pct_valores_informativos,es_tecnica,es_residual,es_sensibilidad,decision_funcional
SNYATTAK,ATTACKED SOMEONE W/INTENT TO SERIOUSLY HURT THEM,SOCIAL ENVIRONMENT,Original u otra,46214,97.706,False,False,False,Conservar como predictor principal
SNYSELL,SOLD ILLEGAL DRUGS,SOCIAL ENVIRONMENT,Original u otra,46211,97.7,False,False,False,Conservar como predictor principal
SNYSTOLE,STOLEN/TRIED TO STEAL ANYTHING WORTH > $50,SOCIAL ENVIRONMENT,Original u otra,46216,97.71,False,False,False,Conservar como predictor principal
COCNEEDL,EVER USED NEEDLE TO INJECT COCAINE,SPECIAL DRUGS,Original u otra,47238,99.871,False,False,False,Conservar como predictor principal
COLDMEDS,TAKEN A NONPRESCRIPTION COUGH MED TO GET HIGH,SPECIAL DRUGS,Original u otra,47035,99.442,False,False,False,Conservar como predictor principal
COLDREC,TIME SINCE LAST USED COUGH/COLD MED,SPECIAL DRUGS,Original u otra,47035,99.442,False,False,False,Conservar como predictor principal
COLDYR1,OTHER COUGH/COLD MED USED PAST 12 MOS - SPECIFY 1,SPECIAL DRUGS,Original u otra,46852,99.055,False,False,False,Conservar como predictor principal
COLDYR2,OTHER COUGH/COLD MED USED PAST 12 MOS - SPECIFY 2,SPECIAL DRUGS,Original u otra,46607,98.537,False,False,False,Conservar como predictor principal
COLDYR3,OTHER COUGH/COLD MED USED PAST 12 MOS - SPECIFY 3,SPECIAL DRUGS,Original u otra,46534,98.383,False,False,False,Conservar como predictor principal
COLDYR4,OTHER COUGH/COLD MED USED PAST 12 MOS - SPECIFY 4,SPECIAL DRUGS,Original u otra,46510,98.332,False,False,False,Conservar como predictor principal
COLDYR5,OTHER COUGH/COLD MED USED PAST 12 MOS - SPECIFY 5,SPECIAL DRUGS,Original u otra,46503,98.317,False,False,False,Conservar como predictor principal
CONDLREC,TIME SINCE LAST USED NEEDLE TO INJECT COCAINE,SPECIAL DRUGS,Original u otra,47238,99.871,False,False,False,Conservar como predictor principal
GHB,EVER USED GHB,SPECIAL DRUGS,Original u otra,47007,99.383,False,False,False,Conservar como predictor principal
GHBREC,TIME SINCE LAST USED GHB,SPECIAL DRUGS,Original u otra,47007,99.383,False,False,False,Conservar como predictor principal
GNNDCLEN,USED BLEACH TO CLEAN LAST NEEDLE BEFORE USE,SPECIAL DRUGS,Original u otra,1047,2.214,False,False,False,Conservar como predictor principal
GNNDGET2,HOW DID YOU GET THE NEEDLE LAST TIME,SPECIAL DRUGS,Original u otra,1036,2.19,False,False,False,Conservar como predictor principal
GNNDLSH1,LAST NEEDLE HAD BEEN USED BY SOMEONE ELSE,SPECIAL DRUGS,Original u otra,1044,2.207,False,False,False,Conservar como predictor principal
GNNDLSH2,SOMEONE ELSE USED LAST NEEDLE AFTER YOU,SPECIAL DRUGS,Original u otra,1044,2.207,False,False,False,Conservar como predictor principal
GNNDREUS,LAST TIME REUSED NEEDLE USED BEFORE,SPECIAL DRUGS,Original u otra,1045,2.209,False,False,False,Conservar como predictor principal
HEOTNDL,HOW USED HEROIN: INJECTED IT WITH A NEEDLE,SPECIAL DRUGS,Original u otra,46156,97.583,False,False,False,Conservar como predictor principal
HEOTOTH,HOW USED HEROIN: SOME OTHER WAY,SPECIAL DRUGS,Original u otra,46156,97.583,False,False,False,Conservar como predictor principal
HEOTSMK,HOW USED HEROIN: SMOKED IT,SPECIAL DRUGS,Original u otra,46156,97.583,False,False,False,Conservar como predictor principal
HEOTSNF,HOW USED HEROIN: SNIFFED IT,SPECIAL DRUGS,Original u otra,46156,97.583,False,False,False,Conservar como predictor principal
HEOTSP,HOW USED HEROIN: SPECIFY,SPECIAL DRUGS,Original u otra,46120,97.507,False,False,False,Conservar como predictor principal
HERNEEDL,EVER USED NEEDLE TO INJECT HEROIN,SPECIAL DRUGS,Original u otra,47271,99.941,False,False,False,Conservar como predictor principal
HERSMOKE,EVER SMOKED HEROIN,SPECIAL DRUGS,Original u otra,47268,99.934,False,False,False,Conservar como predictor principal
HERSNIFF,EVER SNIFFED HEROIN,SPECIAL DRUGS,Original u otra,47256,99.909,False,False,False,Conservar como predictor principal
HRNDLREC,TIME SINCE LAST USED NEEDLE TO INJECT HEROIN,SPECIAL DRUGS,Original u otra,47273,99.945,False,False,False,Conservar como predictor principal
HRSMKREC,TIME SINCE LAST SMOKED HEROIN,SPECIAL DRUGS,Original u otra,47277,99.953,False,False,False,Conservar como predictor principal
HRSNFREC,TIME SINCE LAST SNIFFED HEROIN,SPECIAL DRUGS,Original u otra,47276,99.951,False,False,False,Conservar como predictor principal
METHNDLRC,TIME SINCE LAST USED NEEDLE TO INJECT METH,SPECIAL DRUGS,Original u otra,47243,99.882,False,False,False,Conservar como predictor principal
METHNEEDL,EVER USED NEEDLE TO INJECT METHAMPHETAMINE,SPECIAL DRUGS,Original u otra,47243,99.882,False,False,False,Conservar como predictor principal
OTDGNDLRC,TIME SINCE LAST USED A NEEDLE TO INJECT OTHER DRUG,SPECIAL DRUGS,Original u otra,47034,99.44,False,False,False,Conservar como predictor principal
OTDGNEDL,EVER USED NEEDLE TO INJECT ANY OTHER DRUG,SPECIAL DRUGS,Original u otra,47037,99.446,False,False,False,Conservar como predictor principal
BKARSON,ARRSTD & BOOKED FOR ARSON PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,844,1.784,False,False,False,Conservar como predictor principal
BKBURGL,ARRSTD & BOOKED FOR BURGLARY/B & E PAST 12 MOS,SPECIAL TOPICS,Original u otra,842,1.78,False,False,False,Conservar como predictor principal
BKDRUG,ARRSTD & BOOKED FOR POSSES/SALE DRUGS PAST 12 MOS,SPECIAL TOPICS,Original u otra,832,1.759,False,False,False,Conservar como predictor principal
BKDRUNK,ARRSTD & BOOKED FOR DRUNKENNESS PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,839,1.774,False,False,False,Conservar como predictor principal
BKDRVINF,ARRSTD & BOOKED FOR DUI PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,836,1.767,False,False,False,Conservar como predictor principal
BKFRAUD,ARRSTD & BOOKED FOR FRAUD/STOL GOODS PAST 12 MOS,SPECIAL TOPICS,Original u otra,831,1.757,False,False,False,Conservar como predictor principal
BKLARCNY,ARRSTD & BOOKED FOR LARCENY/THEFT PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,840,1.776,False,False,False,Conservar como predictor principal
BKMVTHFT,ARRSTD & BOOKED FOR MOT VEH THEFT PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,842,1.78,False,False,False,Conservar como predictor principal
BKOTH,ARRSTD & BOOKED FOR SOME OTHER OFF PAST 12 MOS,SPECIAL TOPICS,Original u otra,703,1.486,False,False,False,Conservar como predictor principal
BKROB,ARRSTD & BOOKED FOR ROBBERY PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,843,1.782,False,False,False,Conservar como predictor principal
BKSEXNR,ARRSTD & BOOKED SEX OFFENSE EXCL RAPE PST 12 MOS,SPECIAL TOPICS,Original u otra,844,1.784,False,False,False,Conservar como predictor principal
BKSMASLT,ARRSTD & BOOKED FOR OTHER ASSAULT PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,820,1.734,False,False,False,Conservar como predictor principal
BKSRVIOL,ARRSTD & BOOKED SERIOUS VIOL OFFENSE PST 12 MOS,SPECIAL TOPICS,Original u otra,840,1.776,False,False,False,Conservar como predictor principal
BOOKED,EVER ARRESTED AND BOOKED FOR BREAKING THE LAW,SPECIAL TOPICS,Original u otra,46483,98.275,False,False,False,Conservar como predictor principal
DRVINALCO,DROVE UNDER INFLUENCE OF ALCOHOL PST 12 MOS,SPECIAL TOPICS,Original u otra,46776,98.894,False,False,False,Conservar como predictor principal
DRVINALON,DROVE UNDER INFLUENCE OF ONLY ALCOHOL PST 12 MOS,SPECIAL TOPICS,Original u otra,16139,34.121,False,False,False,Conservar como predictor principal
DRVINCOCN,DROVE UNDER INFLU OF COCAINE PST 12 MOS,SPECIAL TOPICS,Original u otra,47203,99.797,False,False,False,Conservar como predictor principal
DRVINHALL,DROVE UNDER INFLU OF HALLUCINOGENS PAST 12 MOS,SPECIAL TOPICS,Original u otra,47023,99.416,False,False,False,Conservar como predictor principal
DRVINHERN,DROVE UNDER INFLUENCE OF HEROIN PAST 12 MOS,SPECIAL TOPICS,Original u otra,47259,99.915,False,False,False,Conservar como predictor principal
DRVININHL,DROVE UNDER INFLUENCE OF INHALANTS PAST 12 MOS,SPECIAL TOPICS,Original u otra,47171,99.729,False,False,False,Conservar como predictor principal
DRVINMARJ,DROVE UNDER INFLUENCE OF MARIJUANA PST 12 MOS,SPECIAL TOPICS,Original u otra,46983,99.332,False,False,False,Conservar como predictor principal
DRVINMETH,DROVE UNDER INFLU OF METHAMPHETAMINE PAST 12 MOS,SPECIAL TOPICS,Original u otra,47225,99.844,False,False,False,Conservar como predictor principal
MXMJPNLT,MAX PENALTY FOR 1ST MJ POSS < OUNCE IN YOUR STATE,SPECIAL TOPICS,Original u otra,39787,84.118,False,False,False,Conservar como predictor principal
NOBOOKY2,# TIMES ARRESTED AND BOOKED PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,6113,12.924,False,False,False,Conservar como predictor principal
PAROLREL,ON PAROLE/SUPRV RELEASE PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,46658,98.645,False,False,False,Conservar como predictor principal
PROBATON,ON PROBATION AT ANY TIME PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,46661,98.651,False,False,False,Conservar como predictor principal
STMNDLREC,TIME SINCE LAST USED NEEDLE TO INJECT STIMULANT,STIMULANTS,Original u otra,46259,97.801,False,False,False,Conservar como predictor principal
STMNDLYR,USED STIMULANT WITH A NEEDLE PAST 12 MONTHS,STIMULANTS,Original u otra,47091,99.56,False,False,False,Conservar como predictor principal
STMNM30AL,USED STIMULANT NOT DIRECTED BY DR W/ALC PST 30 DYS,STIMULANTS,Original u otra,47029,99.429,False,False,False,Conservar como predictor principal
STMNM30D,USED STIMULANT NOT DIRECTED BY DR PAST 30 DAYS,STIMULANTS,Original u otra,47079,99.535,False,False,False,Conservar como predictor principal
STMNM30ES,EST # DAYS USED STIMULANT NOT DIRECTED PST 30 DYS,STIMULANTS,Original u otra,46848,99.046,False,False,False,Conservar como predictor principal
STMNM30FQ,# DAYS USED STIMULANT NOT DIRECTD BY DR PST 30 DYS,STIMULANTS,Original u otra,47088,99.554,False,False,False,Conservar como predictor principal
STMNMAGE,RC - AGE 1ST MISUSED FOR PAST YR STIM INITIATES,STIMULANTS,Original u otra,47088,99.554,False,False,False,Conservar como predictor principal
STMNMINIT,PAST YEAR INITIATE FOR ANY STIMULANT MISUSE,STIMULANTS,Original u otra,47023,99.416,False,False,False,Conservar como predictor principal
STMNMLAS1,LAST STIMULANT USED NOT DIRECTED BY DR PST 12 MOS,STIMULANTS,Original u otra,47087,99.552,False,False,False,Conservar como predictor principal
STMNMLIF,EVER USED STIMULANT NOT DIRECTED BY DR,STIMULANTS,Original u otra,46176,97.626,False,False,False,Conservar como predictor principal
STMNMMFU,RC - MONTH 1ST MISUSED FOR PAST YR STIM INITIATES,STIMULANTS,Original u otra,47009,99.387,False,False,False,Conservar como predictor principal
STMNMREC,RC - MOST RECENT STIMULANT MISUSE (RECODE),STIMULANTS,Original u otra,47094,99.567,False,False,False,Conservar como predictor principal
STMNMYFU,RC - YR 1ST MISUSED FOR PAST YR STIM INITIATES,STIMULANTS,Original u otra,47016,99.402,False,False,False,Conservar como predictor principal
STMNORXFG,ONLY PST YR MISUSE W/O RX BUT RX FOR LAST STIM,STIMULANTS,Original u otra,18,0.038,False,False,False,Conservar como predictor principal
STMRSALRT,USED LAST STIMULANT (NOT DIRECTED) TO BE ALERT,STIMULANTS,Original u otra,47088,99.554,False,False,False,Conservar como predictor principal
STMRSCONC,USED LAST STIMULANT (NOT DIRECTED) TO CONCENTRATE,STIMULANTS,Original u otra,47086,99.55,False,False,False,Conservar como predictor principal
STMRSDGFX,USED LAST STIMULANT (NOT DIRECTED) OTH DRUG EFFECT,STIMULANTS,Original u otra,47086,99.55,False,False,False,Conservar como predictor principal
STMRSEXPT,USED LAST STIMULANT (NOT DIRECTED) TO EXPERIMENT,STIMULANTS,Original u otra,47087,99.552,False,False,False,Conservar como predictor principal
STMRSHIGH,USED LAST STIMULANT (NOT DIRECTED) TO GET HIGH,STIMULANTS,Original u otra,47087,99.552,False,False,False,Conservar como predictor principal
STMRSHOOK,USED LAST STIMULANT (NOT DIRECTED) BECAUSE HOOKED,STIMULANTS,Original u otra,47088,99.554,False,False,False,Conservar como predictor principal
STMRSMAIN,MAIN REASON USED LAST STIMULANT (NOT DIRECTED),STIMULANTS,Original u otra,46673,98.677,False,False,False,Conservar como predictor principal
STMRSOTRS2,REASON USED LAST STIMULANT (NOT DIRECTED),STIMULANTS,Original u otra,46287,97.86,False,False,False,Conservar como predictor principal
STMRSSOR,USED LAST STIMULANT (NOT DIRECTED) OTHER REASON,STIMULANTS,Original u otra,47088,99.554,False,False,False,Conservar como predictor principal
STMRSSTDY,USED LAST STIMULANT (NOT DIRECTED) TO STUDY,STIMULANTS,Original u otra,47088,99.554,False,False,False,Conservar como predictor principal
STMRSWGHT,USED LAST STIMULANT (NOT DIRECTED) TO LOSE WEIGHT,STIMULANTS,Original u otra,47088,99.554,False,False,False,Conservar como predictor principal
STMWYGAMT,USED STIMULANT IN GREATER AMTS THAN RX PST 12 MOS,STIMULANTS,Original u otra,47073,99.522,False,False,False,Conservar como predictor principal
STMWYLNGR,USED STIMULANT LONGER THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,47073,99.522,False,False,False,Conservar como predictor principal
STMWYNORX,USED STIMULANT W/O OWN RX PAST 12 MONTHS,STIMULANTS,Original u otra,47073,99.522,False,False,False,Conservar como predictor principal
STMWYOFTN,USED STIMULANT MORE OFTEN THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,47072,99.52,False,False,False,Conservar como predictor principal
STMWYOTWY,USED STIMULANT OTHER WAY NOT DIRECTED PST 12 MOS,STIMULANTS,Original u otra,47073,99.522,False,False,False,Conservar como predictor principal
STMANYLIF,ANY STIMULANT USE IN LIFETIME,STIMULANTS SCREENER,Original u otra,42944,90.793,False,False,False,Conservar como predictor principal
STMANYREC,RC - MOST RECENT ANY STIMULANT USE (RECODE),STIMULANTS SCREENER,Original u otra,47107,99.594,False,False,False,Conservar como predictor principal
EDUD5PNRMIS,"PAIN RELIEVER USE DISORDER, PY MISUSERS",SUBSTANCE USE DISORDER,Original u otra,47246,99.888,False,False,False,Conservar como predictor principal
EDUD5PNRUNM2,"PAIN RELIEVER USE DISORDER, PY USERS BUT NOT MISUSERS",SUBSTANCE USE DISORDER,Original u otra,47064,99.503,False,False,False,Conservar como predictor principal
EDUD5SEDMIS,"SEDATIVE USE DISORDER, PY MISUSERS",SUBSTANCE USE DISORDER,Original u otra,47291,99.983,False,False,False,Conservar como predictor principal
EDUD5SEDUNM,"SEDATIVE USE DISORDER, PY USERS BUT NOT MISUSERS",SUBSTANCE USE DISORDER,Original u otra,47237,99.869,False,False,False,Conservar como predictor principal
EDUD5STMMIS,"STIMULANT USE DISORDER, PY MISUSERS",SUBSTANCE USE DISORDER,Original u otra,47277,99.953,False,False,False,Conservar como predictor principal
EDUD5STMUNM,"STIMULANT USE DISORDER, PY USERS BUT NOT MISUSERS",SUBSTANCE USE DISORDER,Original u otra,47224,99.841,False,False,False,Conservar como predictor principal
EDUD5TRQMIS,"TRANQUILIZER USE DISORDER, PY MISUSERS",SUBSTANCE USE DISORDER,Original u otra,47271,99.941,False,False,False,Conservar como predictor principal
EDUD5TRQUNM,"TRANQUILIZER USE DISORDER, PY USERS BUT NOT MISUSERS",SUBSTANCE USE DISORDER,Original u otra,47192,99.774,False,False,False,Conservar como predictor principal
PYUD5ALC,ALCOHOL USE DISORDER IN THE PAST YEAR,SUBSTANCE USE DISORDER,Original u otra,46864,99.08,False,False,False,Conservar como predictor principal
PYUD5COC,COCAINE USE DISORDER IN THE PAST YEAR,SUBSTANCE USE DISORDER,Original u otra,47269,99.937,False,False,False,Conservar como predictor principal
PYUD5HAL,HALLUCINOGEN USE DISORDER IN THE PAST YEAR,SUBSTANCE USE DISORDER,Original u otra,47224,99.841,False,False,False,Conservar como predictor principal
PYUD5HER,HEROIN USE DISORDER IN THE PAST YEAR,SUBSTANCE USE DISORDER,Original u otra,47290,99.981,False,False,False,Conservar como predictor principal
PYUD5INH,INHALANT USE DISORDER IN THE PAST YEAR,SUBSTANCE USE DISORDER,Original u otra,47280,99.96,False,False,False,Conservar como predictor principal
PYUD5MRJ,MARIJUANA USE DISORDER IN THE PAST YEAR,SUBSTANCE USE DISORDER,Original u otra,47075,99.526,False,False,False,Conservar como predictor principal
PYUD5MTH,METHAMPHETAMINE USE DISORDER IN THE PAST YEAR,SUBSTANCE USE DISORDER,Original u otra,47284,99.968,False,False,False,Conservar como predictor principal
UDALAVOIDWD,USE ALC/DRG TO GET OVER/AVOID ALC WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46905,99.167,False,False,False,Conservar como predictor principal
UDALAVWALCO,USED ALCOHOL TO GET OVER/AVOID ALC WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,20767,43.906,False,False,False,Conservar como predictor principal
UDALAVWOTHR,USED SOMETHING ELSE TO GET OVR/AVD ALC WITHDRAWAL PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,20766,43.904,False,False,False,Conservar como predictor principal
UDALAVWSVTR,USED SED/TRQ/SLP PILLS/DWNRS TO AVOID ALC WDRWAL PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,20764,43.899,False,False,False,Conservar como predictor principal
UDALBLCKCTD,CONTINUE DRINKING ALCOHOL EVEN AFTER BLACKOUTS,SUBSTANCE USE DISORDER,Original u otra,20971,44.337,False,False,False,Conservar como predictor principal
UDALBLCKOUT,REPEATED BLACKOUTS WHILE OR AFTER DRINKING ALC PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,45519,96.237,False,False,False,Conservar como predictor principal
UDALFMLYCTD,CONTD ALCOHOL USE DESPITE ALC CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,21464,45.379,False,False,False,Conservar como predictor principal
UDALFMLYPRB,ALCOHOL CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46910,99.178,False,False,False,Conservar como predictor principal
UDALGETHURT,ALCOHOL USE INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46898,99.152,False,False,False,Conservar como predictor principal
UDALHLTHCTD,CONTD TO USE ALCOHOL DESPITE ALCOHOL CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,21110,44.631,False,False,False,Conservar como predictor principal
UDALHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY ALC PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46899,99.154,False,False,False,Conservar como predictor principal
UDALLESSEFF,SAME AMT ALCOHOL HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,44953,95.04,False,False,False,Conservar como predictor principal
UDALLRGAMTS,DRANK ALC LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12MOS,SUBSTANCE USE DISORDER,Original u otra,46942,99.245,False,False,False,Conservar como predictor principal
UDALMNTLCTD,CONTD ALCOHOL USE DESPITE ALC CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,21542,45.544,False,False,False,Conservar como predictor principal
UDALMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY ALCOHOL PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46322,97.934,False,False,False,Conservar como predictor principal
UDALNEEDMOR,NEEDED A LOT MORE ALCOHOL TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,46924,99.207,False,False,False,Conservar como predictor principal
UDALNOTSTOP,UNABLE TO CUT/STOP ALC USE MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,28448,60.145,False,False,False,Conservar como predictor principal
UDALSTOPACT,LESS ACTIVITIES B/C OF ALCOHOL USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46906,99.169,False,False,False,Conservar como predictor principal
UDALSTRURGE,STRONG URGE TO DRINK ALCOHOL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,45794,96.818,False,False,False,Conservar como predictor principal
UDALTIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING ALC IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,43579,92.135,False,False,False,Conservar como predictor principal
UDALTIMEUSE,SPENT GREAT DEAL OF TIME USING/FEEL EFF OF ALCOHOL PST 12MOS,SUBSTANCE USE DISORDER,Original u otra,46932,99.224,False,False,False,Conservar como predictor principal
UDALTRYSTOP,TRY TO CUT DOWN/STOP ALCOHOL USE IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46875,99.104,False,False,False,Conservar como predictor principal
UDALWANTBAD,WANTED TO USE ALCOHOL SO BADLY IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46938,99.237,False,False,False,Conservar como predictor principal
UDALWDFLANX,FEELING ANXIOUS - ALC WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46882,99.118,False,False,False,Conservar como predictor principal
UDALWDHALUC,SEE/HEAR/FEEL THINGS - ALC WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46879,99.112,False,False,False,Conservar como predictor principal
UDALWDSITST,COULD NOT SIT STILL - ALC WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46884,99.123,False,False,False,Conservar como predictor principal
UDALWDSLEEP,TROUBLE SLEEPING - ALC WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46884,99.123,False,False,False,Conservar como predictor principal
UDALWDSWEAT,SWEATING/RAPID HEARTBEAT - ALC WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46856,99.063,False,False,False,Conservar como predictor principal
UDALWDTRMBL,HANDS TREMBLE - ALC WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46877,99.108,False,False,False,Conservar como predictor principal
UDALWDVOMIT,VOMITING/UPSET STOMACH - ALC WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46886,99.127,False,False,False,Conservar como predictor principal
UDALWORKPRB,ALCOHOL CAUSE SERIOUS PRBS AT HOME/WORK/SCH PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46908,99.173,False,False,False,Conservar como predictor principal
UDALWSHSTOP,OFTEN WISH CUT DOWN OR STOP ALCOHOL USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,38600,81.608,False,False,False,Conservar como predictor principal
UDCCAVOIDWD,USE COC/OTH DRUG TO GET OVER/AVOID COC WITHDRAWAL PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47244,99.884,False,False,False,Conservar como predictor principal
UDCCAVWCOCN,USED COCAINE TO GET OVER/AVOID COC WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46365,98.025,False,False,False,Conservar como predictor principal
UDCCAVWMETH,USED METH TO GET OVER/AVOID COC WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46365,98.025,False,False,False,Conservar como predictor principal
UDCCAVWOTHR,USED SOMETHING ELSE TO GET OVR/AVD COC WITHDRAWAL PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46365,98.025,False,False,False,Conservar como predictor principal
UDCCAVWSTIM,USED STM TO GET OVER/AVOID COC WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46365,98.025,False,False,False,Conservar como predictor principal
UDCCFMLYCTD,CONTD COCAINE USE DESPITE COC CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,46405,98.11,False,False,False,Conservar como predictor principal
UDCCFMLYPRB,COCAINE CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47246,99.888,False,False,False,Conservar como predictor principal
UDCCGETHURT,COCAINE USE INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47245,99.886,False,False,False,Conservar como predictor principal
UDCCHLTHCTD,CONTD TO USE COCAINE DESPITE COCAINE CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,46378,98.053,False,False,False,Conservar como predictor principal
UDCCHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY COC PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47246,99.888,False,False,False,Conservar como predictor principal
UDCCLESSEFF,SAME AMT COCAINE HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,47127,99.636,False,False,False,Conservar como predictor principal
UDCCLRGAMTS,USED COC LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47246,99.888,False,False,False,Conservar como predictor principal
UDCCMNTLCTD,CONTD COCAINE USE DESPITE COC CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,46380,98.057,False,False,False,Conservar como predictor principal
UDCCMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY COCAINE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47192,99.774,False,False,False,Conservar como predictor principal
UDCCNEEDMOR,NEEDED A LOT MORE COCAINE TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,47244,99.884,False,False,False,Conservar como predictor principal
UDCCNOTSTOP,UNABLE TO CUT/STOP COCAINE MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46616,98.556,False,False,False,Conservar como predictor principal
UDCCSTOPACT,LESS ACTIVITIES B/C OF COCAINE USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47246,99.888,False,False,False,Conservar como predictor principal
UDCCSTRURGE,STRONG URGE TO USE COCAINE IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47131,99.645,False,False,False,Conservar como predictor principal
UDCCTIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING COCAINE PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47106,99.592,False,False,False,Conservar como predictor principal
UDCCTIMEUSE,SPENT GREAT DEAL OF TIME USING/FEEL EFF OF COCAINE PST 12MOS,SUBSTANCE USE DISORDER,Original u otra,47248,99.892,False,False,False,Conservar como predictor principal
UDCCTRYSTOP,TRY TO CUT DOWN/STOP COCAINE USE IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47245,99.886,False,False,False,Conservar como predictor principal
UDCCWANTBAD,WANTED TO USE COCAINE SO BADLY IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47247,99.89,False,False,False,Conservar como predictor principal
UDCCWDDREAM,HAVING BAD DREAMS - COC WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46442,98.188,False,False,False,Conservar como predictor principal
