variable,etiqueta_codebook,modulo,tipo_version,n_informativos,pct_valores_informativos,es_tecnica,es_residual,es_sensibilidad,decision_funcional,decision_modulo,justificacion
BKARSON,ARRSTD & BOOKED FOR ARSON PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,844,1.784,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
BKBURGL,ARRSTD & BOOKED FOR BURGLARY/B & E PAST 12 MOS,SPECIAL TOPICS,Original u otra,842,1.78,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
BKDRUG,ARRSTD & BOOKED FOR POSSES/SALE DRUGS PAST 12 MOS,SPECIAL TOPICS,Original u otra,832,1.759,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
BKDRUNK,ARRSTD & BOOKED FOR DRUNKENNESS PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,839,1.774,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
BKDRVINF,ARRSTD & BOOKED FOR DUI PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,836,1.767,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
BKFRAUD,ARRSTD & BOOKED FOR FRAUD/STOL GOODS PAST 12 MOS,SPECIAL TOPICS,Original u otra,831,1.757,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
BKLARCNY,ARRSTD & BOOKED FOR LARCENY/THEFT PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,840,1.776,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
BKMVTHFT,ARRSTD & BOOKED FOR MOT VEH THEFT PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,842,1.78,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
BKOTH,ARRSTD & BOOKED FOR SOME OTHER OFF PAST 12 MOS,SPECIAL TOPICS,Original u otra,703,1.486,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
BKROB,ARRSTD & BOOKED FOR ROBBERY PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,843,1.782,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
BKSEXNR,ARRSTD & BOOKED SEX OFFENSE EXCL RAPE PST 12 MOS,SPECIAL TOPICS,Original u otra,844,1.784,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
BKSMASLT,ARRSTD & BOOKED FOR OTHER ASSAULT PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,820,1.734,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
BKSRVIOL,ARRSTD & BOOKED SERIOUS VIOL OFFENSE PST 12 MOS,SPECIAL TOPICS,Original u otra,840,1.776,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
BOOKED,EVER ARRESTED AND BOOKED FOR BREAKING THE LAW,SPECIAL TOPICS,Original u otra,46483,98.275,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
DRVINALCO,DROVE UNDER INFLUENCE OF ALCOHOL PST 12 MOS,SPECIAL TOPICS,Original u otra,46776,98.894,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
DRVINALON,DROVE UNDER INFLUENCE OF ONLY ALCOHOL PST 12 MOS,SPECIAL TOPICS,Original u otra,16139,34.121,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
DRVINCOCN,DROVE UNDER INFLU OF COCAINE PST 12 MOS,SPECIAL TOPICS,Original u otra,47203,99.797,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
DRVINHALL,DROVE UNDER INFLU OF HALLUCINOGENS PAST 12 MOS,SPECIAL TOPICS,Original u otra,47023,99.416,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
DRVINHERN,DROVE UNDER INFLUENCE OF HEROIN PAST 12 MOS,SPECIAL TOPICS,Original u otra,47259,99.915,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
DRVININHL,DROVE UNDER INFLUENCE OF INHALANTS PAST 12 MOS,SPECIAL TOPICS,Original u otra,47171,99.729,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
DRVINMARJ,DROVE UNDER INFLUENCE OF MARIJUANA PST 12 MOS,SPECIAL TOPICS,Original u otra,46983,99.332,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
DRVINMETH,DROVE UNDER INFLU OF METHAMPHETAMINE PAST 12 MOS,SPECIAL TOPICS,Original u otra,47225,99.844,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
MXMJPNLT,MAX PENALTY FOR 1ST MJ POSS < OUNCE IN YOUR STATE,SPECIAL TOPICS,Original u otra,39787,84.118,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
NOBOOKY2,# TIMES ARRESTED AND BOOKED PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,6113,12.924,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
PAROLREL,ON PAROLE/SUPRV RELEASE PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,46658,98.645,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
PROBATON,ON PROBATION AT ANY TIME PAST 12 MONTHS,SPECIAL TOPICS,Original u otra,46661,98.651,False,False,False,Conservar como predictor principal,Revisión específica: módulo mixto,Contenido heterogéneo pendiente de revisión documental
ADCOUNS,COUNSELOR TALKED W/ABOUT FEELINGS PAST 12 MOS,ADULT DEPRESSION,Original u otra,4482,9.476,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADDPDISC,FEEL DISCRGD ABOUT LIFE WHEN SAD/EMPTY/DEPRESSED,ADULT DEPRESSION,Original u otra,16012,33.853,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADDPLSIN,EVER LOSE INT IN THINGS WHEN SAD/EMPTY/DEPRESSED,ADULT DEPRESSION,Original u otra,16015,33.859,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADDSLSIN,EVER LOSE INT IN THNGS WHEN FEELING DISCOURGAGED,ADULT DEPRESSION,Original u otra,2761,5.837,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADFAMDOC,GEN/FAM DOC TALKED W/ABT FEELINGS PAST 12 MOS,ADULT DEPRESSION,Original u otra,4487,9.486,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADHERBAL,HERBALIST TALKED W/ABOUT FEELINGS PAST 12 MOS,ADULT DEPRESSION,Original u otra,4486,9.484,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADNURSE,NURSE ETC.TALKED W/ABOUT FEELINGS PAST 12 MOS,ADULT DEPRESSION,Original u otra,4476,9.463,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADOTHDOC,OTH DR TALKED W/ABOUT FEELINGS PAST 12 MOS,ADULT DEPRESSION,Original u otra,4485,9.482,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADOTHHLP,OTH HELP PROF TALKED W/ABOUT FEELINGS PAST 12 MOS,ADULT DEPRESSION,Original u otra,4487,9.486,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADOTHMHP,MENTAL PROF TALKED W/ABOUT FEELINGS PAST 12 MOS,ADULT DEPRESSION,Original u otra,4486,9.484,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADPBAGE,AGE WHEN FIRST 2+ WK PERIOD OF TIME STARTED,ADULT DEPRESSION,Original u otra,9060,19.155,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADPBDLYA,WHEN PRBLMS WORST UNABLE TO CARRY OUT DLY ACTVTS,ADULT DEPRESSION,Original u otra,9096,19.231,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADPBINTF,WHEN PRBLMS WORST INTERFERE WITH WORK/ PRSNL LIFE,ADULT DEPRESSION,Original u otra,9308,19.679,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADPBNUM,# TIMES FELT THIS WAY FOR 2 WKS/LNGR DURING LIFE,ADULT DEPRESSION,Original u otra,8776,18.554,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADPBRMBR,RMBR AGE WHEN FIRST 2+ WK PERIOD OF TIME STARTED,ADULT DEPRESSION,Original u otra,9260,19.578,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADPSDAYS,# DYS UNABLE TO WORK/CARRY OUT DLY ACT PST 12 MOS,ADULT DEPRESSION,Original u otra,4876,10.309,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADPSHMGT,HOW MUCH DID FEELINGS INTERFERE WITH HOME MNGMT,ADULT DEPRESSION,Original u otra,5016,10.605,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADPSRELS,HOW MUCH DID FEELING INTERFERE WITH RELATIONSHIPS,ADULT DEPRESSION,Original u otra,5024,10.622,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADPSSOC,HOW MUCH DID FEELINGS INTERFERE WITH SOCIAL LIFE,ADULT DEPRESSION,Original u otra,5026,10.626,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADPSWORK,HOW MUCH DID FEELING INTERFERE WITH ABLTY TO WORK,ADULT DEPRESSION,Original u otra,5010,10.592,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADPSYCH,PSYCHOLOGIST TALKED W/ABOUT FEELINGS PAST 12 MOS,ADULT DEPRESSION,Original u otra,4486,9.484,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADPSYMD,PSYCHIATRIST TALKED W/ABOUT FEELINGS PAST 12 MOS,ADULT DEPRESSION,Original u otra,4487,9.486,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADRELIG,RELIGIOUS ADVSR TLKED W/ABOUT FEELINGS PST 12 MOS,ADULT DEPRESSION,Original u otra,4481,9.474,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADRX12MO,TAKE PRES MEDS PRESCRIBED FOR MOOD PAST 12 MONTHS,ADULT DEPRESSION,Original u otra,9292,19.645,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADRXHLP,HOW MUCH HAS PRESC MEDS FOR MOOD HELPED PST 12 MO,ADULT DEPRESSION,Original u otra,3833,8.104,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADRXNOW,CURRENTLY TAKING PRESC MEDS PRESCRIBED FOR MOOD,ADULT DEPRESSION,Original u otra,3846,8.131,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADSEEDOC,SEE/TALK TO DR/OTH PROF ABT FEELINGS PAST 12 MOS,ADULT DEPRESSION,Original u otra,9292,19.645,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADSOCWRK,SOCIAL WORKER TALKED W/ABOUT FEELINGS PAST 12 MOS,ADULT DEPRESSION,Original u otra,4487,9.486,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADTMTHLP,HOW MUCH HAS TRMT/COUNSLG HELPED PST 12 MOS,ADULT DEPRESSION,Original u otra,4451,9.41,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADTMTNOW,CURRENTLY RCVNG PROF TREATMENT/COUNSLG FOR MOOD,ADULT DEPRESSION,Original u otra,4494,9.501,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRAGE,AGE WHEN WORST PERIOD OF TIME STARTED,ADULT DEPRESSION,Original u otra,10226,21.62,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRCONC,WHEN PRBLMS WORST HAVE TROUBLE CONCENTRATING,ADULT DEPRESSION,Original u otra,9816,20.753,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRDCSN,WHEN PRBLMS WORST UNABLE TO MAKE DECISIONS,ADULT DEPRESSION,Original u otra,9797,20.713,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRDEPR,WHEN PRBLMS WORST FELT SAD/EMPTY/DPRSD EVERY DAY,ADULT DEPRESSION,Original u otra,10383,21.952,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRDIET,WHEN PRBLMS WORST LOSE WGHT W/O TRYING BC SICK/DT,ADULT DEPRESSION,Original u otra,4691,9.918,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRDISC,WHEN PRBLMS WORST FELT DISCRGED ABT LIFE EVERYDAY,ADULT DEPRESSION,Original u otra,10381,21.948,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRELES,WHEN PRBLMS WORST HAVE SMALLER APPETITE EVERY DAY,ADULT DEPRESSION,Original u otra,9813,20.747,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWREMOR,WHEN PRBLMS WORST HAVE LARGER APPETITE EVERY DAY,ADULT DEPRESSION,Original u otra,3668,7.755,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRENRG,WHEN PRBLMS WORST FEEL TIRED/LOW ON ENERGY EVRYDY,ADULT DEPRESSION,Original u otra,9857,20.84,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRGAIN,WHEN PRBLMS WORST DID YOU GAIN WEIGHT W/O TRYING,ADULT DEPRESSION,Original u otra,3664,7.746,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRGNL2,WHEN PRBLMS WORST # LBS GAINED WITHOUT TRYING,ADULT DEPRESSION,Original u otra,1700,3.594,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRGROW,WHEN PRBLMS WORST GAIN WGHT W/O TRYING BC GROWING,ADULT DEPRESSION,Original u otra,831,1.757,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRJINO,WHEN PRBLMS WORST PEOP NOTICE YOU WERE RSTLSS,ADULT DEPRESSION,Original u otra,1143,2.417,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRJITT,WHEN PRBLMS WORST RSTLSS/JITTRY/PACING EVERYDAY,ADULT DEPRESSION,Original u otra,4795,10.138,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRLOSE,WHEN PRBLMS WORST DID YOU LOSE WEIGHT W/O TRYING,ADULT DEPRESSION,Original u otra,7812,16.516,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRLSIN,WHEN PRBLMS WORST LOSE INTRST IN ENJOYABLE THINGS,ADULT DEPRESSION,Original u otra,10390,21.967,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRLSL2,WHEN PRBLMS WORST # LBS LOST WITHOUT TRYING,ADULT DEPRESSION,Original u otra,3660,7.738,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRNOGD,WHEN PRBLMS WRST FEEL NOT AS GOOD AS OTHER PEOPLE,ADULT DEPRESSION,Original u otra,9830,20.783,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRPLSR,WHEN PRBLMS WORST LOSE PLSURE IN GOOD THINGS,ADULT DEPRESSION,Original u otra,10380,21.945,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRPREG,WHEN PRBLMS WORST GAIN WGHT W/O TRYING BC PRGN,ADULT DEPRESSION,Original u otra,1211,2.56,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRPROB,ONE PARTICULAR TIME THAT IS THE WORST ONE EVER,ADULT DEPRESSION,Original u otra,10372,21.929,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRSLEP,WHEN PRBLMS WORST HAVE PRBS SLEEPING/WAKING EARLY,ADULT DEPRESSION,Original u otra,9838,20.8,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRSLNO,WHEN PRBLMS WORST PEOP NOTICE SLOWER THAN USUAL,ADULT DEPRESSION,Original u otra,4990,10.55,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRSLOW,WHEN PRBLMS WORST TALK/MOVE SLOWER THAN USUAL,ADULT DEPRESSION,Original u otra,9774,20.664,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRSMOR,WHEN PRBLMS WORST SLEEP A LOT MORE THAN USUAL,ADULT DEPRESSION,Original u otra,1947,4.116,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRTHOT,WHEN PRBLMS WORST THGHTS SLOWER/MORE CONFUSING,ADULT DEPRESSION,Original u otra,9775,20.666,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ADWRWRTH,WHEN PRBLMS WORST FEEL TOTALLY WORTHLESS EVERYDAY,ADULT DEPRESSION,Original u otra,7834,16.563,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AD_MDEA1,SAD/EMPTY/DEPRESSED MOST OF DAY OR DISCOURAGED,ADULT DEPRESSION,Original u otra,10385,21.956,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AD_MDEA2,LOST INTEREST OR PLEASURE IN MOST THINGS,ADULT DEPRESSION,Original u otra,10390,21.967,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AD_MDEA3,CHANGES IN APPETITE OR WT,ADULT DEPRESSION,Original u otra,9769,20.654,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AD_MDEA4,SLEEP PROBLEMS,ADULT DEPRESSION,Original u otra,9842,20.808,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AD_MDEA5,OTHERS NOTICED THAT R WAS RESTLESS OR LETHARGIC,ADULT DEPRESSION,Original u otra,9814,20.749,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AD_MDEA6,FELT TIRED/LOW ENERGY NEARLY EVERY DAY,ADULT DEPRESSION,Original u otra,9857,20.84,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AD_MDEA7,FELT WORTHLESS NEARLY EVERY DAY,ADULT DEPRESSION,Original u otra,9854,20.833,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AD_MDEA8,INABILITY TO CONCENTRATE OR MAKE DECISIONS,ADULT DEPRESSION,Original u otra,9825,20.772,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AMDEIMP,ADULT: MDE WITH SEVERE ROLE IMPAIRMENT,ADULT DEPRESSION,Original u otra,45617,96.444,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ASDSHOM2,ADULT: DEPRESS FEELINGS ROLE IMPAIRMENT - HOME MANAGEMENT,ADULT DEPRESSION,Original u otra,5016,10.605,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ASDSREL2,ADULT: DEP FEELINGS ROLE IMPAIRMENT - CLOSE RELATIONSHIPS,ADULT DEPRESSION,Original u otra,5024,10.622,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ASDSSOC2,ADULT: DEPRESSIVE FEELINGS ROLE IMPAIRMENT - SOCIAL LIFE,ADULT DEPRESSION,Original u otra,5026,10.626,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
ASDSWRK2,ADULT: DEPRESS FEELINGS ROLE IMPAIRMENT - ABILITY TO WORK,ADULT DEPRESSION,Original u otra,5010,10.592,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AGADANNOY,ADLT: GAD-7 - EASILY ANNOYED OR IRRITABLE LAST 2 WKS,ADULT MENTAL HEALTH,Original u otra,45882,97.004,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AGADAWFUL,ADLT: GAD-7 - AFRAID SOMETHING AWFUL MIGHT HAPPEN LAST 2 WKS,ADULT MENTAL HEALTH,Original u otra,45880,97.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AGADNRVANX,"ADLT: GAD-7 - NERVOUS, ANXIOUS, OR ON EDGE LAST 2 WKS",ADULT MENTAL HEALTH,Original u otra,45876,96.991,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AGADNTSTOP,ADLT: GAD-7 -NOT ABLE TO STOP OR CONTROL WORRYING LAST 2 WKS,ADULT MENTAL HEALTH,Original u otra,45861,96.96,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AGADRSTLSS,ADLT: GAD-7 - HARD TO SIT STILL BECAUSE RESTLESS LAST 2 WKS,ADULT MENTAL HEALTH,Original u otra,45887,97.015,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AGADSCED,ADULT GAD-7 TOTAL SCORE - LAST 2 WEEKS,ADULT MENTAL HEALTH,Original u otra,45658,96.531,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AGADTRBRLX,ADLT: GAD-7 - HAD TROUBLE RELAXING LAST 2 WKS,ADULT MENTAL HEALTH,Original u otra,45896,97.034,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
AGADWRYMCH,ADLT: GAD-7 - WORRIED TOO MUCH ABOUT DIFF THINGS LAST 2 WKS,ADULT MENTAL HEALTH,Original u otra,45863,96.964,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
DSTCHR12,HOW OFTEN COULDN'T BE CHEERED UP IN WORST MONTH,ADULT MENTAL HEALTH,Original u otra,15353,32.459,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
DSTCHR30,HOW OFTEN FELT SAD NOTHING COULD CHEER YOU UP,ADULT MENTAL HEALTH,Original u otra,46065,97.391,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
