variable,etiqueta_codebook,modulo,tipo_version,n_informativos,pct_valores_informativos,es_tecnica,es_residual,es_sensibilidad,decision_funcional
SUTOPALCPY2,RC- RCVD SUB USE TRMT AS AN OUTPATIENT FOR ALCOHOL USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,463,0.979,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPCNSPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR CNS USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPCOCPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR COCAINE USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,85,0.18,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPDRALPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR DRUGS AND ALC - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPDRGPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR DRUG USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPHALPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR HALLUC USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,40,0.085,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPHERPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR HEROIN USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,147,0.311,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPINHPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR INHALANT USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,19,0.04,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPMRJPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR MARIJUANA USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,197,0.416,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPMTHPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR METHAM USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,172,0.364,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPNDOC2,RC-RCVD SUB TRMT AS AN OUTPATIENT OTHER THAN GEN MED-PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPOPIPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR OPIOID USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPPNRPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR PAIN REL USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,273,0.577,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPPSYPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR PSYCHO USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPPY2,RC-RCVD SUB USE TREATMENT AS AN OUTPATIENT - PAST YEAR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPSEDPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR SEDATIVE USE-PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,33,0.07,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPSTMPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR STIM USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,77,0.163,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPTQSDPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR TRQ OR SED USE-PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPTRQPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR TRANQ USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,102,0.216,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTOPUNSPPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT - SUB UNSPECIFIED - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,385,0.814,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTPHVIALC,RC-RCVD PHONE/VIDEO SERVICES FOR ALCOHOL USE - PAST YEAR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,47257,99.911,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTPHVIDRG,RC-RCVD PHONE/VIDEO SERVICES FOR DRUG USE - PAST YEAR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,47257,99.911,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTRTALCPY2,RC-RCVD SUB USE TREATMENT FOR ALCOHOL USE - PAST YEAR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,844,1.784,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTRTDRALPY2,RC-RCVD SUB USE TREATMENT FOR DRUG AND ALCOHOL USE - PST YR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTRTDRGPY2,RC-RCVD SUB USE TREATMENT FOR DRUG USE - PAST YEAR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1086,2.296,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTRTOSVPY2,RC-RCVD SUB USE TREATMENT OR OTHER SERVICES - PAST YEAR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTRTPY2,RC-RCVD SUBSTANCE USE TREATMENT - PAST YEAR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTRTUNSPPY2,RC-RCVD SUB USE TREATMENT - SUB UNSPECIFIED - PAST YEAR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,379,0.801,False,False,True,Sensibilidad: tratamiento o utilización de servicios
SUTSKTHPY2,"RC-SOUGHT OR THGHT SHLD GET SUB USE TRT, DIDNT RCV TRT - PY",RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,44576,94.243,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTCARE2,RC-UNMET PY MH TRT NEED: NO ONE WOULD CARE IF YOU GOT BETTER,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2444,5.167,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTCONSQ2,"RC-UNMET PY MH TRT NEED: THGHT WOULD LOSE JOB, HOME, CHILD",RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2454,5.188,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTCOST2,RC-UNMET PY MNTL HLTH TRT NEED: THOUGHT COST TOO MUCH,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2468,5.218,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTENFCV2,RC-UNMET PY MH TRT NEED: HEALTH INSUR DIDNT COVER ENOUGH,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2206,4.664,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTFFLKE2,RC-UNMET PY MH TRT NEED: FAM/FRIENDS/RELIG GRP WOULDNT LIKE,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2445,5.169,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTFORCE2,RC-UNMET PY MH TRT NEED: AFRAID OF BEING FORCED AGAINST WILL,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2455,5.19,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTHNDL2,RC-UNMET PY MNTL HLTH TRT NEED: THOUGHT COULD HANDLE ON OWN,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2462,5.205,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTINSCV2,RC-UNMET PY MNTL HLTH TRT NEED: NO HEALTH INSUR COVERAGE,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2308,4.88,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTMEDS2,RC-UNMET PY MH TRT NEED: THOUGHT WOULD BE TOLD TO TAKE MEDS,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2445,5.169,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTNOFND2,RC-UNMET PY MH TRT NEED: COULD NOT FIND PREFERRED PROVIDER,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2385,5.042,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTNOHLP2,RC-UNMET PY MNTL HLTH TRT NEED: DIDNT THINK TRT WOULD HELP,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2417,5.11,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTNOOPN2,RC-UNMET PY MH TRT NEED: NO OPENINGS WITH PREFERRED PROVIDER,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2336,4.939,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTPRIV2,RC-UNMET PY MH TRT NEED: WORRIED THAT INFO NOT KEPT PRIVATE,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2453,5.186,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTPROBS2,"RC-UNMET PY MH TRT NEED: PROB W/TRANS, CHILDCARE, APPT TIMES",RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2444,5.167,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTPTHNK2,RC-UNMET PY MH TRT NEED: WORRIED WHAT PEOPLE WOULD THNK/SAY,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2471,5.224,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTSTART2,RC-UNMET PY MNTL HLTH TRT NEED: NOT READY TO START TRT,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2425,5.127,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTTIME2,RC-UNMET PY MNTL HLTH TRT NEED: NOT ENOUGH TIME FOR TRT,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2449,5.178,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHNTWHER2,RC-UNMET PY MNTL HLTH TRT NEED: DIDNT KNOW WHERE TO GET TRT,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,2473,5.228,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHTINOTHPY2,RC-RCVD MH TRMT AT SOME OTHER PLACE AS AN INPATIENT - PST YR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHTINPPY2,RC-RCVD MENTAL HEALTH TREATMENT AS AN INPATIENT - PAST YEAR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHTNSEEKPY2,"RC-THGHT SHOULD GET MH TRT, DIDNT RECV OR SEEK TRT- PST YR",RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,34082,72.056,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHTOPNDOC2,RC-RCVD MH TRMT AS AN OUTPATIENT OTHER THAN GEN MED-PST YR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHTOPOTPY2,RC-RCVD MH TRMT AT SOME OTHER PLACE AS AN OUTPATIENT-PST YR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHTOPPY2,RC-RCVD MENTAL HEALTH TREATMENT AS AN OUTPATIENT - PAST YEAR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHTRTOSVPY2,RC-RCVD MENTAL HEALTH TREATMENT OR OTHER SERVICES-PAST YEAR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHTRTPY2,RC-RCVD MENTAL HEALTH TREATMENT - PAST YEAR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
MHTSKTHPY2,"RC-SOUGHT OR THGHT SHLD GET MH TRT, DIDNT RECV TRT - PST YR",RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,34072,72.035,False,False,True,Sensibilidad: tratamiento o utilización de servicios
RCVMHTNSUT2,RC-RCVD MENTAL HEALTH TRT BUT NOT SUB USE TRT IN PAST YEAR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
RCVSUTAMHT2,RC-RCVD BOTH SUB USE TRT AND MENTAL HEALTH TRT IN PAST YEAR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
RCVSUTNMHT2,RC-RCVD SUB USE TRT BUT NOT MENTAL HEALTH TRT IN PAST YEAR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
RCVSUTOMHT2,RC-RCVD SUBSTANCE USE TRT OR MENTAL HEALTH TRT IN PAST YEAR,RECODED MENTAL HEALTH SERVICES UTILIZATION,Recodificada,47299,100.0,False,False,True,Sensibilidad: tratamiento o utilización de servicios
